,label,text
24964,Phobos,Phobos
24965,Phobos,Phobos
24966,Phobos,Phobos
24967,Phobos Preacher,Phobos Preacher
24968,Phoenix Foundation,Phoenix Foundation
24969,Phorcys,Phorcys
24970,Phosgendod,Phosgendod
24971,Phosphore Blanc,Phosphore Blanc
24972,Phossatery,Phossatery
24973,Phrenology,Phrenology
24974,Phylactery,Phylactery
24975,Phyrexia,Phyrexia
24976,Pieta,Pieta
24977,Pigsty,Pigsty
24978,Pigto,Pigto
24979,Pikodeath,Pikodeath
24980,Pile of Excrements,Pile of Excrements
24981,Pile of Priests,Pile of Priests
24982,Pillory,Pillory
24983,Pilori,Pilori
24984,Pimeydentuoja,Pimeydentuoja
24985,Pirana,Pirana
24986,Pisshitter,Pisshitter
24987,Pisstolero,Pisstolero
24988,Pit Messiah,Pit Messiah
24989,Pit of Thorns,Pit of Thorns
24990,Pitbull Terrorist,Pitbull Terrorist
24991,Pittcore,Pittcore
24992,Pittfall of Death,Pittfall of Death
24993,Place of Skulls,Place of Skulls
24994,Plague,Plague
24995,Plague Bearer,Plague Bearer
24996,Plague of Ashitaka,Plague of Ashitaka
24997,Plague of Darkness,Plague of Darkness
24998,Plague upon the Ocean,Plague upon the Ocean
24999,Plague Warhead,Plague Warhead
25000,Plaguebreeder,Plaguebreeder
25001,Plagues of Prophecy,Plagues of Prophecy
25002,Plagueship,Plagueship
25003,Planar Deformation,Planar Deformation
25004,Planet Eater,Planet Eater
25005,Plasma,Plasma
25006,Plastic Grave,Plastic Grave
25007,Plastic Whore,Plastic Whore
25008,Plastikpanzer,Plastikpanzer
25009,Playground,Playground
25010,Plazenta Eater,Plazenta Eater
25011,Pledge Sin and the Painful,Pledge Sin and the Painful
25012,Plegia,Plegia
25013,Plenty of Nails,Plenty of Nails
25014,Plough,Plough
25015,Plunder  Pillage,Plunder  Pillage
25016,Plutocracy,Plutocracy
25017,Plzner,Plzner
25018,Pneuma Hagion,Pneuma Hagion
25019,Pneumonia,Pneumonia
25020,Po Metra Crijeva,Po Metra Crijeva
25021,Podreiras,Podreiras
25022,Podych Navalnicy,Podych Navalnicy
25023,Poema Arcanvs,Poema Arcanvs
25024,Poenari,Poenari
25025,Poetry of Chaos,Poetry of Chaos
25026,Poets of the Plague,Poets of the Plague
25027,Point Blank,Point Blank
25028,Point of Inflection,Point of Inflection
25029,Point of No Return,Point of No Return
25030,Point-Blank,Point-Blank
25031,Pointless Fate,Pointless Fate
25032,Poison,Poison
25033,Poison Oath,Poison Oath
25034,Poisoned,Poisoned
25035,PoisonGod,PoisonGod
25036,Poisonhead,Poisonhead
25037,Polarity of Life,Polarity of Life
25038,Polucion,Polucion
25039,Porcus Domini,Porcus Domini
25040,Porko Dio,Porko Dio
25041,Pornea,Pornea
25042,Porphyria,Porphyria
25043,Porphyria,Porphyria
25044,Porrada,Porrada
25045,Porta Inferi,Porta Inferi
25046,Porta Salomoniis,Porta Salomoniis
25047,Portentous,Portentous
25048,Portraits of Hate,Portraits of Hate
25049,Posesion,Posesion
25050,Poseydon,Poseydon
25051,Poseydon,Poseydon
25052,Possessed,Possessed
25053,Possession,Possession
25054,Possession,Possession
25055,Post Mortem,Post Mortem
25056,Post Mortum,Post Mortum
25057,Postal,Postal
25058,Posthumous,Posthumous
25059,Posthumous,Posthumous
25060,Postmodern Coffin,Postmodern Coffin
25061,Postmortal Massturbacy,Postmortal Massturbacy
25062,Postmorte,Postmorte
25063,Postmortem,Postmortem
25064,Postmortem,Postmortem
25065,Postmortem,Postmortem
25066,Postmortem,Postmortem
25067,Postmortem,Postmortem
25068,Postmorten,Postmorten
25069,Postnuclear Deathmass,Postnuclear Deathmass
25070,Potestade,Potestade
25071,Pounding Demise,Pounding Demise
25072,Poverty,Poverty
25073,Power Gates,Power Gates
25074,Power of Pussy,Power of Pussy
25075,Powertools,Powertools
25076,Praetoria,Praetoria
25077,Praetorian,Praetorian
25078,Praise the Flame,Praise the Flame
25079,Pray for Mercy,Pray for Mercy
25080,Pray for Pain,Pray for Pain
25081,Pray for Redemption,Pray for Redemption
25082,Prayer of the Dying,Prayer of the Dying
25083,Pre-Rapture,Pre-Rapture
25084,Precariam,Precariam
25085,Precipice,Precipice
25086,Predathor,Predathor
25087,Predator,Predator
25088,Predator,Predator
25089,Predator,Predator
25090,Predatory Mindset,Predatory Mindset
25091,Prediction,Prediction
25092,Pregasm,Pregasm
25093,Prehate,Prehate
25094,Prelude to Damnation,Prelude to Damnation
25095,Preludio,Preludio
25096,Preludium,Preludium
25097,Premature Burial,Premature Burial
25098,Premature Burial,Premature Burial
25099,Premonitions of Serenity,Premonitions of Serenity
25100,Premonitor,Premonitor
25101,Prepuce,Prepuce
25102,Presence,Presence
25103,Pressboil,Pressboil
25104,Presumed Dead,Presumed Dead
25105,Prevalent,Prevalent
25106,Prezideath,Prezideath
25107,Priapism,Priapism
25108,Priesticide Lust,Priesticide Lust
25109,Primal Hatred,Primal Hatred
25110,Primal Order,Primal Order
25111,Primative XXX Autopsy,Primative XXX Autopsy
25112,Prime Evil,Prime Evil
25113,Prime Evil,Prime Evil
25114,Prime Evil,Prime Evil
25115,Primeval Empire,Primeval Empire
25116,Primitive Brutality,Primitive Brutality
25117,Primitivo,Primitivo
25118,Primortal Aggression,Primortal Aggression
25119,Priority,Priority
25120,Priority,Priority
25121,Pro Septico,Pro Septico
25122,Process,Process
25123,Proclamation,Proclamation
25124,Procostimus,Procostimus
25125,Prodigal Son,Prodigal Son
25126,Profanador Morthis,Profanador Morthis
25127,Profanatica,Profanatica
25128,Profanation,Profanation
25129,Profanation,Profanation
25130,Profanatum,Profanatum
25131,Profancer,Profancer
25132,Profane Anger,Profane Anger
25133,Profane Serenity,Profane Serenity
25134,Profaned,Profaned
25135,Profaner,Profaner
25136,Profaning Remains,Profaning Remains
25137,Profanum,Profanum
25138,Profecia,Profecia
25139,Profecia,Profecia
25140,Profecia,Profecia
25141,Professor,Professor
25142,Profet,Profet
25143,Profligate,Profligate
25144,Profundi,Profundi
25145,Profundis,Profundis
25146,Progeny,Progeny
25147,Progeria,Progeria
25148,Progeria,Progeria
25149,Progressor,Progressor
25150,Prohibitorum,Prohibitorum
25151,Prohibitus Arte,Prohibitus Arte
25152,Project Apocalypse,Project Apocalypse
25153,Project Genocide,Project Genocide
25154,Project Jim,Project Jim
25155,Proke,Proke
25156,Proletar,Proletar
25157,Promaetheus Unbound,Promaetheus Unbound
25158,Promethean Reign,Promethean Reign
25159,Prometheon,Prometheon
25160,Propeller,Propeller
25161,Prophecies et Sanctus,Prophecies et Sanctus
25162,Prophecy,Prophecy
25163,Prophecy,Prophecy
25164,Prophecy,Prophecy
25165,Prophecy of Azrael,Prophecy of Azrael
25166,Prophecy of Death,Prophecy of Death
25167,Prophetic Disclosure,Prophetic Disclosure
25168,Prosanctus Inferi,Prosanctus Inferi
25169,Proscriptor,Proscriptor
25170,Prosecutor,Prosecutor
25171,Prosecutor,Prosecutor
25172,Prospect of Immortality,Prospect of Immortality
25173,Prospective Reign,Prospective Reign
25174,Prostern,Prostern
25175,Prostetik,Prostetik
25176,Prosthetic,Prosthetic
25177,Protected Illusion,Protected Illusion
25178,Proteus,Proteus
25179,Provocation,Provocation
25180,Provoke to Proceed,Provoke to Proceed
25181,Proyecto C.,Proyecto C.
25182,Pryme Sinister,Pryme Sinister
25183,Pregierz,Pregierz
25184,Pseudogod,Pseudogod
25185,Pseudomonarchia Daemonium,Pseudomonarchia Daemonium
25186,Psicomortis,Psicomortis
25187,Psicopata,Psicopata
25188,Psicorragia,Psicorragia
25189,Psicostasia,Psicostasia
25190,Psicotrophia,Psicotrophia
25191,Psych Acid,Psych Acid
25192,Psychen,Psychen
25193,Psycho Injected,Psycho Injected
25194,Psycho Killer,Psycho Killer
25195,Psycho Rape,Psycho Rape
25196,Psychogod,Psychogod
25197,Psychological Regurgitation,Psychological Regurgitation
25198,Psychomancer,Psychomancer
25199,Psychonaut Deathtrip,Psychonaut Deathtrip
25200,Psychopathia,Psychopathia
25201,Psychopathologist,Psychopathologist
25202,Psychophony,Psychophony
25203,Psychosia,Psychosia
25204,Psychosis,Psychosis
25205,Psychosis,Psychosis
25206,Psychosis Railway Station,Psychosis Railway Station
25207,Psychosomatic,Psychosomatic
25208,Psychotherapy,Psychotherapy
25209,Psychotic,Psychotic
25210,Psychotic Despair,Psychotic Despair
25211,Psychotomy,Psychotomy
25212,Psyclosarin,Psyclosarin
25213,Psycopath Witch,Psycopath Witch
25214,Psycophancy,Psycophancy
25215,Psycophobia,Psycophobia
25216,Psygoria,Psygoria
25217,Psymortem,Psymortem
25218,Pubas Sweet Hero,Pubas Sweet Hero
25219,Pubianus,Pubianus
25220,Pubic Ministry,Pubic Ministry
25221,Public Assassin,Public Assassin
25222,Pugnator,Pugnator
25223,Puhelinkkoppi,Puhelinkkoppi
25224,Pulmonary Abscess,Pulmonary Abscess
25225,Pulp,Pulp
25226,Pulseless,Pulseless
25227,Pulsion,Pulsion
25228,Pulverizer,Pulverizer
25229,Pulvis et Umbra,Pulvis et Umbra
25230,Punished,Punished
25231,Punishment,Punishment
25232,Punishment,Punishment
25233,Punishment,Punishment
25234,Pure Breed,Pure Breed
25235,Purest Wrath,Purest Wrath
25236,Purgatorio,Purgatorio
25237,Purgatorio,Purgatorio
25238,Purgatory,Purgatory
25239,Purgatory,Purgatory
25240,Purification,Purification
25241,Purification by Fire,Purification by Fire
25242,Purification Kommando,Purification Kommando
25243,Purified by Fire,Purified by Fire
25244,Purified in Blood,Purified in Blood
25245,Purifier,Purifier
25246,Purify the Horror,Purify the Horror
25247,Puritan,Puritan
25248,Purity,Purity
25249,Purulence,Purulence
25250,Purulent Infection,Purulent Infection
25251,Purulent Necropsys,Purulent Necropsys
25252,Purulent Obduction,Purulent Obduction
25253,Purulent Spermcanal,Purulent Spermcanal
25254,Purulente Uretre,Purulente Uretre
25255,Puscunt,Puscunt
25256,Pusfecal,Pusfecal
25257,PussyVibes,PussyVibes
25258,Pustular Gush,Pustular Gush
25259,Pustulation,Pustulation
25260,Put Her in the Trunk,Put Her in the Trunk
25261,Putrefaccion,Putrefaccion
25262,Putrefaction,Putrefaction
25263,Putrefaction,Putrefaction
25264,Putrefaction,Putrefaction
25265,Putrefactive Necrosis,Putrefactive Necrosis
25266,Putrefago,Putrefago
25267,Putrefaktion,Putrefaktion
25268,Putrefaktion Society,Putrefaktion Society
25269,Putrefaktor,Putrefaktor
25270,Putrefatus,Putrefatus
25271,Putrefaxion,Putrefaxion
25272,Putrefaxion Adipocere,Putrefaxion Adipocere
25273,Putrefacao Cadaverica,Putrefacao Cadaverica
25274,Putrefest,Putrefest
25275,Putrefied Flesh,Putrefied Flesh
25276,Putrefied Remains,Putrefied Remains
25277,Putrefying Dead Flesh,Putrefying Dead Flesh
25278,Putregod,Putregod
25279,Putrescence,Putrescence
25280,Putrescence,Putrescence
25281,Putrexer,Putrexer
25282,Putrid Coffin,Putrid Coffin
25283,Putrid Corpse,Putrid Corpse
25284,Putrid Cunt,Putrid Cunt
25285,Putrid Decay,Putrid Decay
25286,Putrid Goat,Putrid Goat
25287,Putrid Lair,Putrid Lair
25288,Putrid Morgue,Putrid Morgue
25289,Putrid Offal,Putrid Offal
25290,Putrid Resurrection,Putrid Resurrection
25291,Putrid Scum,Putrid Scum
25292,Putrifact,Putrifact
25293,Pyogenic Cystclot,Pyogenic Cystclot
25294,Pyracantha,Pyracantha
25295,Pyromancer,Pyromancer
25296,Pyxes,Pyxes
25297,Perfido,Perfido
25298,Qishash,Qishash
25299,Quandary,Quandary
25300,Quandary,Quandary
25301,QuarterBlind,QuarterBlind
25302,Quartered,Quartered
25303,Quasar Post Mortem,Quasar Post Mortem
25304,Queen Absinthia,Queen Absinthia
25305,Quest of Aidance,Quest of Aidance
25306,Question-Mark,Question-Mark
25307,Quietus,Quietus
25308,Quietus,Quietus
25309,Quintessence,Quintessence
25310,Qutin,Qutin
25311,R.A.V.A.G.E.,R.A.V.A.G.E.
25312,R.C.P,R.C.P
25313,R.I.P. Sanity,R.I.P. Sanity
25314,Rabid Flesh Eaters,Rabid Flesh Eaters
25315,Rackseed,Rackseed
25316,Radamanthys,Radamanthys
25317,Radgorath,Radgorath
25318,Radiathor,Radiathor
25319,Radiation,Radiation
25320,Radical Corps,Radical Corps
25321,Radiocamboja,Radiocamboja
25322,Rage Anthem,Rage Anthem
25323,Rage Darkness,Rage Darkness
25324,Rage from Deep,Rage from Deep
25325,Ragestorm,Ragestorm
25326,Ragweed,Ragweed
25327,Raiden,Raiden
25328,Rain Shadow,Rain Shadow
25329,Rainmaker,Rainmaker
25330,Rainoise,Rainoise
25331,Raised by Falcons,Raised by Falcons
25332,Raised by Lycans,Raised by Lycans
25333,Raised by Wolves,Raised by Wolves
25334,Rajasinga,Rajasinga
25335,Rajavana,Rajavana
25336,Rakus,Rakus
25337,Ramagarhh,Ramagarhh
25338,Raman Gifta,Raman Gifta
25339,Ramayana,Ramayana
25340,Ramesses,Ramesses
25341,Ramius,Ramius
25342,Rammer,Rammer
25343,Rammwurst,Rammwurst
25344,Rampage,Rampage
25345,Rampancy,Rampancy
25346,Rancid Guts,Rancid Guts
25347,Rancidectomy,Rancidectomy
25348,Rancilaga,Rancilaga
25349,Rancorous,Rancorous
25350,Randall Flagg,Randall Flagg
25351,Random Disfigurement,Random Disfigurement
25352,Raped God 666,Raped God 666
25353,Rapist,Rapist
25354,Rapture,Rapture
25355,Rasawr,Rasawr
25356,Rasp,Rasp
25357,Raspatul,Raspatul
25358,Rastro Humano,Rastro Humano
25359,Rat Faced Bastard,Rat Faced Bastard
25360,Rata Vuloira,Rata Vuloira
25361,Rather Be Dead,Rather Be Dead
25362,Rator,Rator
25363,Rats in the Dark,Rats in the Dark
25364,Rats of Society,Rats of Society
25365,Rattle,Rattle
25366,Ravage,Ravage
25367,Ravage Inc.,Ravage Inc.
25368,Raven Eye,Raven Eye
25369,Raven Woods,Raven Woods
25370,Raven X,Raven X
25371,Ravenarium,Ravenarium
25372,RavenClaws,RavenClaws
25373,Ravenlore,Ravenlore
25374,Ravenous,Ravenous
25375,Raventor,Raventor
25376,Ravishing,Ravishing
25377,Raw Death,Raw Death
25378,Raw Sewage,Raw Sewage
25379,Rawattack,Rawattack
25380,Rawhead,Rawhead
25381,Rawwar,Rawwar
25382,Raydead,Raydead
25383,Rayz,Rayz
25384,Razor Ride,Razor Ride
25385,Razor Sharp Daggar,Razor Sharp Daggar
25386,RazorRape,RazorRape
25387,Re-Animator,Re-Animator
25388,Re-Armed,Re-Armed
25389,Re-Creation,Re-Creation
25390,Re-Existence,Re-Existence
25391,Reaccion Frenetika,Reaccion Frenetika
25392,Real Animal,Real Animal
25393,Realized,Realized
25394,Realm,Realm
25395,Reaping Stone,Reaping Stone
25396,Reasonable Deception,Reasonable Deception
25397,Reasonable Doubt,Reasonable Doubt
25398,Rebattered,Rebattered
25399,Rebel Souls,Rebel Souls
25400,Rebel Yell,Rebel Yell
25401,Rebelion,Rebelion
25402,Rebelion,Rebelion
25403,Rebellion,Rebellion
25404,Rebellion,Rebellion
25405,Rebirth in Flame,Rebirth in Flame
25406,Rebollo,Rebollo
25407,Reborn,Reborn
25408,Reborn,Reborn
25409,Reborn,Reborn
25410,Reborn in Apathy,Reborn in Apathy
25411,Reborn in Chaos,Reborn in Chaos
25412,Recently Vacated Graves: True Zombie Metal,Recently Vacated Graves: True Zombie Metal
25413,Reckless Surma,Reckless Surma
25414,Recoil,Recoil
25415,Recondite,Recondite
25416,Recourse,Recourse
25417,Recreant,Recreant
25418,Recrehate,Recrehate
25419,Recrucide,Recrucide
25420,Recrucify,Recrucify
25421,Rectal Infection,Rectal Infection
25422,Rectum,Rectum
25423,Rectum Haemophilia,Rectum Haemophilia
25424,Recursive Damage,Recursive Damage
25425,Red I Flight,Red I Flight
25426,Red Ink,Red Ink
25427,Red N Hell,Red N Hell
25428,Red Noxious,Red Noxious
25429,Red Rain,Red Rain
25430,Red Sky,Red Sky
25431,Red Sky Mourning,Red Sky Mourning
25432,Redesekration,Redesekration
25433,Redeye,Redeye
25434,Redivivus,Redivivus
25435,Redrum,Redrum
25436,Redrum,Redrum
25437,Redrum,Redrum
25438,Redrum,Redrum
25439,Redtie,Redtie
25440,Reek of Blood,Reek of Blood
25441,Reflecting Hate,Reflecting Hate
25442,Reflection of Blood,Reflection of Blood
25443,Refleshed,Refleshed
25444,Regent,Regent
25445,Regicide Decease,Regicide Decease
25446,Regnum et Mortem,Regnum et Mortem
25447,Regnum Irae,Regnum Irae
25448,Regression,Regression
25449,Regression,Regression
25450,Regressus ad Infinitum,Regressus ad Infinitum
25451,Regret,Regret
25452,Regurgitated Innards,Regurgitated Innards
25453,Regurgitation,Regurgitation
25454,Reididtnom,Reididtnom
25455,Reign Inferno,Reign Inferno
25456,Reign of Evil,Reign of Evil
25457,Reign of Terror,Reign of Terror
25458,Reign of Terror,Reign of Terror
25459,Reincarnage,Reincarnage
25460,Reject Messiah,Reject Messiah
25461,Relentless Assault,Relentless Assault
25462,Relevant Few,Relevant Few
25463,Relics of Martyrs,Relics of Martyrs
25464,Relicts,Relicts
25465,Religious Nightmare,Religious Nightmare
25466,Rellik,Rellik
25467,Remain,Remain
25468,Remains,Remains
25469,Remains of Silence,Remains of Silence
25470,Remasculate,Remasculate
25471,Remorse,Remorse
25472,Renascence,Renascence
25473,Renegade,Renegade
25474,Renegado,Renegado
25475,Renewal,Renewal
25476,Rentgen,Rentgen
25477,Repel the Massacre,Repel the Massacre
25478,Repentance,Repentance
25479,Replicant Zero,Replicant Zero
25480,Repostor,Repostor
25481,Reprisal,Reprisal
25482,Reprisal,Reprisal
25483,Republican Genocide,Republican Genocide
25484,Repugnance,Repugnance
25485,Repugnancia,Repugnancia
25486,Repugnant,Repugnant
25487,Repugnant Stench,Repugnant Stench
25488,Repulse,Repulse
25489,Repulse,Repulse
25490,Repulsion,Repulsion
25491,Repulsive,Repulsive
25492,Repulsive,Repulsive
25493,Repulsive Aggression,Repulsive Aggression
25494,Repulsive Death,Repulsive Death
25495,Repulsive Depravity,Repulsive Depravity
25496,Repulsive Putrefaction,Repulsive Putrefaction
25497,Repulverizer,Repulverizer
25498,Repvblika,Repvblika
25499,Request Denied,Request Denied
25500,Requiem,Requiem
25501,Requiem,Requiem
25502,Requiem,Requiem
25503,Requiem di Rex,Requiem di Rex
25504,Requiem K626,Requiem K626
25505,Requital,Requital
25506,Residual Minds,Residual Minds
25507,Resistance of Yield,Resistance of Yield
25508,Resistencia al Olvido,Resistencia al Olvido
25509,Resistiendo la Masacre,Resistiendo la Masacre
25510,Resistencia Terminal,Resistencia Terminal
25511,Resonant,Resonant
25512,Ressonancia Morfica,Ressonancia Morfica
25513,Ressurection,Ressurection
25514,Rest in Disgrace,Rest in Disgrace
25515,Rest in Pain,Rest in Pain
25516,Restless Dead,Restless Dead
25517,Restos Humanos,Restos Humanos
25518,Resurrection,Resurrection
25519,Resurrection,Resurrection
25520,Resurrection,Resurrection
25521,Resurrection of Hatred,Resurrection of Hatred
25522,Resuscitate,Resuscitate
25523,Resuscitated,Resuscitated
25524,Retaliate,Retaliate
25525,Retaliate,Retaliate
25526,Retaliate,Retaliate
25527,Retaliator,Retaliator
25528,Retaliator,Retaliator
25529,Retaliatory,Retaliatory
25530,Retaliatory Measures,Retaliatory Measures
25531,Retaliacao Infernal,Retaliacao Infernal
25532,Retalliation,Retalliation
25533,Reth,Reth
25534,Rethalho,Rethalho
25535,Retribution,Retribution
25536,Retribution,Retribution
25537,Retribution Denied,Retribution Denied
25538,Retturn,Retturn
25539,Return to Innocence,Return to Innocence
25540,Revel in Flesh,Revel in Flesh
25541,Revelation of the Darkness,Revelation of the Darkness
25542,Revelation-X,Revelation-X
25543,Revenance,Revenance
25544,Revenant,Revenant
25545,Revenant Falls,Revenant Falls
25546,Revenge,Revenge
25547,Revenge,Revenge
25548,Revenge Machine,Revenge Machine
25549,Revenge of Insanity,Revenge of Insanity
25550,Revenge Prevails,Revenge Prevails
25551,Reverend Grundarr and the Unholy Trinity,Reverend Grundarr and the Unholy Trinity
25552,Reverie,Reverie
25553,Revile,Revile
25554,Reviler,Reviler
25555,Revive the Forgotten,Revive the Forgotten
25556,Revogar,Revogar
25557,Revolt,Revolt
25558,Revolted,Revolted
25559,Revolted,Revolted
25560,Revulsed,Revulsed
25561,Rex Mortifier,Rex Mortifier
25562,Rex Mortvvs,Rex Mortvvs
25563,Rex Satanachia,Rex Satanachia
25564,Rex Vermium,Rex Vermium
25565,Rhadamanthyz,Rhadamanthyz
25566,Rhenium,Rhenium
25567,Rhesus,Rhesus
25568,Rhode Kill,Rhode Kill
25569,Ribcage Rupture,Ribcage Rupture
25570,Richthammer,Richthammer
25571,Riders on the Bones,Riders on the Bones
25572,Ridiculous,Ridiculous
25573,Rifium,Rifium
25574,Right to Remain,Right to Remain
25575,Righteous Pigs,Righteous Pigs
25576,Rigor Mortis,Rigor Mortis
25577,Rigor Mortis,Rigor Mortis
25578,Riivaaja,Riivaaja
25579,Rikter,Rikter
25580,Riluttanza,Riluttanza
25581,Rioma,Rioma
25582,Riotor,Riotor
25583,RIP,RIP
25584,Ripfence,Ripfence
25585,Ripgut,Ripgut
25586,Ripped 2 Shreds,Ripped 2 Shreds
25587,Ripper,Ripper
25588,Rippikoulu,Rippikoulu
25589,Ripping Corpse,Ripping Corpse
25590,Ripping Entrails,Ripping Entrails
25591,Risabov,Risabov
25592,Risala,Risala
25593,Rise,Rise
25594,Rise Above,Rise Above
25595,Rise of Pain,Rise of Pain
25596,Rise of Tyrants,Rise of Tyrants
25597,Risen from Ashes,Risen from Ashes
25598,Rising Brutality,Rising Brutality
25599,Rising Fire,Rising Fire
25600,Rising Nation,Rising Nation
25601,Risoid System,Risoid System
25602,Rites of Impiety,Rites of Impiety
25603,Rites of Thy Degringolade,Rites of Thy Degringolade
25604,Rites of Undeath,Rites of Undeath
25605,Rites to Sacrifice,Rites to Sacrifice
25606,Rito Profanatorio,Rito Profanatorio
25607,Ritos Abominaveis,Ritos Abominaveis
25608,Ritual,Ritual
25609,Ritual,Ritual
25610,Ritual,Ritual
25611,Ritual,Ritual
25612,Ritual,Ritual
25613,Ritual Carnage,Ritual Carnage
25614,Ritual Death,Ritual Death
25615,Ritual Decay,Ritual Decay
25616,Ritual Desaster,Ritual Desaster
25617,Ritual Desecration,Ritual Desecration
25618,Ritual Genocide,Ritual Genocide
25619,Ritual Killing,Ritual Killing
25620,Ritual of Flesh,Ritual of Flesh
25621,Ritual Slaughter,Ritual Slaughter
25622,Ritualist,Ritualist
25623,Rituals in Pain,Rituals in Pain
25624,Ritus Profanus,Ritus Profanus
25625,Riverden,Riverden
25626,Rivers Run Red,Rivers Run Red
25627,Rivers Running Red,Rivers Running Red
